Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
ELEC,Lakeshore Plaza,4258 Ocean Avenue,,San Francisco,CA,94132,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com/,GPS,37.73241,-122.489444,2022-09-07,167543,2022-09-07 01:52:34 UTC,,,,2020-10-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Hilton Hotel San Gabriel,225 W Valley Blvd,,San Gabriel,CA,91776,,866-300-3827,E,,Public - Credit card at all times,24 hours daily,A D M V,,,,,,8,,EVCS,https://evcs.com,GPS,34.08036247,-118.1021402,2022-01-10,167629,2022-02-10 19:42:29 UTC,P,,,2020-02-10,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,false
ELEC,1610 DC FAST #2,1610 Arden Way,,Sacramento,CA,95815,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.598269,-121.429579,2022-09-09,167705,2022-09-09 01:03:13 UTC,,,,2020-10-23,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"BOA Sonoma CA3-109 (Sonoma, CA)",35 W Napa St,,Sonoma,CA,95476,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,38.291218,-122.458696,2022-09-07,167895,2022-09-07 01:53:17 UTC,,,,2020-10-28,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Broadway Plaza,1275 Broadway Plaza,,Walnut Creek,CA,94596,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com/,GPS,37.896612,-122.057079,2022-09-07,168081,2022-09-07 01:53:15 UTC,,,,2020-10-31,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR TARGET H DC3,1790 Airline Highway,,Hollister,CA,95023,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.834846,-121.390182,2022-09-09,168097,2022-09-09 01:03:21 UTC,,,,2020-11-03,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Magnolia Square Shopping Center,2005 Crow Canyon Place,,San Ramon,CA,94583,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com/,GPS,37.780411,-121.973402,2022-09-07,168109,2022-09-07 01:52:12 UTC,,,,2020-11-03,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CUSTOMER EV DC FAST,14644 Valley Center Drive,,Victorville,CA,92395,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.518042,-117.317643,2022-09-09,168127,2022-09-09 01:03:23 UTC,,,,2020-11-05,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CHEVRON-JENSEN DC 2,2885 E Jensen Ave,,Fresno,CA,93706,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.707535,-119.776604,2022-09-09,168129,2022-09-09 01:00:36 UTC,,,,2020-11-05,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,WASTE WASTE RES. 1,14290 Frederick St,,Moreno Valley,CA,92553,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.912936,-117.260825,2022-09-09,168166,2022-09-09 01:02:50 UTC,,,,2020-11-06,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Carlsbad Premium Outlets,5620 Paseo Del Norte,,Carlsbad,CA,92008,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com/,GPS,33.128208,-117.321285,2022-09-07,168207,2022-09-07 01:52:14 UTC,,,,2020-11-07,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BP,800 E Kettleman Ln,,Lodi,CA,95240,,866-816-7584,E,,Public - Credit card at all times,24 hours daily; Also accepts PayPal and Apple Pay,A D M V,,,,,,2,,EV Connect,http://evconnect.com/,GPS,38.116039,-121.25909,2020-12-03,168412,2021-03-11 23:22:17 UTC,P,,,2020-08-12,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,,,,,,,,false
ELEC,Mojave Airport,1434 Flight Line,,Mojave,CA,93501,,866-816-7584,E,,Public - Credit card at all times,24 hours daily; Also accepts PayPal and Apple Pay,A D M V,,,,,2,2,,EV Connect,http://evconnect.com/,GPS,35.056735,-118.157836,2020-12-03,168440,2021-03-11 23:22:17 UTC,LG,,,2020-09-08,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,AIRPORT,,,,,,,,,,,,,,,,,false
ELEC,"BoA CA0-151 (Palm Springs, CA)",588 S Palm Canyon Dr,,Palm Springs,CA,92264,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,33.815205,-116.546363,2022-09-07,168491,2022-09-07 01:53:19 UTC,,,,2020-11-14,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR SOUTH LAKE DC1,2012 Lake Tahoe Blvd,,South Lake Tahoe,CA,96150,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.913263,-120.003719,2022-09-09,168516,2022-09-09 01:03:39 UTC,,,,2020-11-17,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,California Institute of Technology - North Wilson Parking Structure,341 S Wilson Ave,,Pasadena,CA,91125,,625-395-6811,E,,Public,24 hours daily; Caltech parking permit required,,,,,,50,8,,Non-Networked,,GPS,34.139958,-118.128446,2020-12-03,169323,2021-03-11 23:22:17 UTC,P,,,2020-11-09,,,,,CHADEMO J1772 J1772COMBO TESLA,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,,,,,,,,,,,false
ELEC,California Institute of Technology - California Parking Structure,1248 E California Blvd,,Pasadena,CA,91125,,625-395-6811,E,,Public,24 hours daily; Caltech parking permit required,,,,,,67,4,,Non-Networked,,GPS,34.134066,-118.126363,2020-12-03,169324,2021-03-11 23:22:17 UTC,P,,,2020-11-09,,,,,CHADEMO J1772 J1772COMBO TESLA,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,,,,,,,,,,,false
ELEC,Montebello Plaza,2401 W. Via Campo,,Montebello,CA,90640,,833-632-2778,E,,Public,24 hours daily,,,,,,,3,,Electrify America,https://www.electrifyamerica.com/,GPS,34.031184,-118.124151,2022-09-07,169354,2022-09-07 01:53:10 UTC,,,,2020-11-19,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Save Mart 650 (Fresno, CA)",4043 W. Clinton,,Fresno,CA,93722,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,36.77166,-119.863298,2022-09-07,169410,2022-09-07 01:53:18 UTC,,,,2020-11-21,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Save Mart 651 (Fresno, CA)",5750 North First St,,Fresno,CA,93710,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,36.821964,-119.77134,2022-09-07,169435,2022-09-07 01:53:21 UTC,,,,2020-11-24,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR CORONA K DC3,470 Hidden Valley Pkwy,,Corona,CA,92879,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.898988,-117.556885,2022-09-09,169452,2022-09-09 00:59:15 UTC,,,,2020-11-25,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"BoA Hillsdale CA5-143 (San Mateo, CA)",2900 S El Camino Real,,San Mateo,CA,94403,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,37.540036,-122.302898,2022-09-07,169529,2022-09-07 01:53:29 UTC,,,,2020-11-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EZ Trip Travel Center #1275,28577 Avenue 12,,Madera,CA,93637,,559-975-9001,E,,Public,24 hours daily,,,,,,,20,,Non-Networked,,GPS,36.924196,-120.026783,2020-12-03,169546,2022-01-13 20:34:00 UTC,P,,,2020-11-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,,,,,,,,,,,false
ELEC,THE LODGE MARKET,3297 17 Mile Dr,,Del Monte Forest,CA,93953,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.569094,-121.951482,2022-09-09,169859,2022-09-09 01:03:50 UTC,,,,2020-12-03,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Garberville-One LogHouse,705 US 101,,Garberville,CA,95542,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,40.009693,-123.790124,2022-09-07,169916,2022-09-07 01:53:14 UTC,,,,2020-12-04,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 5154 (Rosemead, CA)",1827 Walnut Grove Ave,,Rosemead,CA,91770,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,34.050897,-118.083586,2022-09-07,169958,2022-09-07 01:53:19 UTC,,,,2020-12-07,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Pala Road Park & Ride,3346 Old Highway 395,,Fallbrook,CA,92028,,916-654-2852,E,,Public,24 hours daily; 2 hour max,,,,,,6,2,,Non-Networked,,GPS,33.32967,-117.162428,2022-08-10,169960,2022-08-10 13:32:10 UTC,P,,,2020-11-30,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false
ELEC,Sequoia Courts,440 S Modoc St,,Fresno,CA,93706,,310-237-6883,E,,Public - Credit card at all times,24 hours daily,A D Debit M,,,,,8,2,,EVCS,https://evcs.com,200-9,36.737095,-119.810327,2021-10-12,170044,2022-02-10 19:42:29 UTC,LG,,,2020-12-10,,,,,CHADEMO J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MULTI_UNIT_DWELLING,,,,,,,Level 2: $0.29 per kWh; DC Fast: $0.49 per kWh,,,,,,,,,,false
ELEC,Sierra Plaza,838 Tulare St,,Fresno,CA,93706,,,E,,Public - Credit card at all times,24 hours daily,A D Debit M,,,,,12,2,,EVCS,https://evcs.com,200-9,36.7256,-119.801622,2021-10-12,170046,2022-02-10 19:42:29 UTC,LG,,,2020-12-11,,,,,CHADEMO J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MULTI_UNIT_DWELLING,,,,,,,Level 2: $0.29 per kWh; DC Fast: $0.49 per kWh,,,,,,,,,,false
ELEC,Fairview,2195 S Maud Ave,,Fresno,CA,93706,,310-237-6883,E,,Public - Credit card at all times,24 hours daily,A D Debit M,,,,,9,2,,EVCS,https://evcs.com,200-8,36.71961,-119.802687,2021-10-12,170047,2022-02-10 19:42:29 UTC,LG,,,2020-12-11,,,,,CHADEMO J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,false
ELEC,Legacy Commons,2255 S Plumas St,,Fresno,CA,93706,,310-237-6883,E,,Public - Credit card at all times,24 hours daily,A D Debit M,,,,,2,2,,EVCS,https://evcs.com,200-8,36.719043,-119.810998,2021-10-12,170048,2022-02-10 19:42:29 UTC,LG,,,2020-12-11,,,,,CHADEMO J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MULTI_UNIT_DWELLING,,,,,,,Level 2: $0.29 per kWh; DC Fast: $0.49 per kWh,,,,,,,,,,false
ELEC,"Target T0290 - Gardena, CA",2169 W. Redondo Beach Blvd.,,Gardena,CA,90247,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com/,GPS,33.887266,-118.316171,2022-09-07,170201,2022-09-07 01:51:59 UTC,,,,2020-12-16,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Target T0914 - Rancho Santa Margarita, CA",30602 Santa Margarita Parkway,,Rancho Santa Margarita,CA,92688,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com/,GPS,33.642182,-117.59864,2022-09-07,170202,2022-09-07 01:52:00 UTC,,,,2020-12-16,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Target T0250 - Santa Ana, CA",3300 S. Bristol Street,,Santa Ana,CA,92704,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com/,GPS,33.70354,-117.88674,2022-09-07,170204,2022-09-07 01:53:02 UTC,,,,2020-12-16,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Safeway 0788 (Mill Valley, CA)",1 Camino Alto,,Mill Valley,CA,94941,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com/,GPS,37.893888,-122.530331,2022-09-07,170205,2022-09-07 01:53:12 UTC,,,,2020-12-16,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Harris Ranch Inn & Restaurant,24505 West Dorris Avenue,,Coalinga,CA,93210,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,36.254142,-120.237524,2022-09-07,170206,2022-09-07 01:53:14 UTC,,,,2020-12-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BOA LA Chinatown CA9-167,850 N Broadway,,Los Angeles,CA,90012,,833-632-2778,E,,Public,24 hours daily,,,,,,,3,,Electrify America,https://www.electrifyamerica.com/,GPS,34.06331,-118.237175,2022-09-07,170207,2022-09-07 01:53:15 UTC,,,,2020-12-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"BoA North Park CA0-118 (San Diego, CA)",3101 UNIVERSITY AVE,,San Diego,CA,92104,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,32.747565,-117.126776,2022-09-07,170298,2022-09-07 01:53:30 UTC,,,,2020-12-18,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"BoA CA7-164 (Anaheim, CA)",1685 E Katella Ave,,Anaheim,CA,92805,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,33.80387,-117.891609,2022-09-07,170303,2022-09-07 01:53:32 UTC,,,,2020-12-18,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,South Lake Tahoe CA1-139,3344 Lake Tahoe Blvd,,South Lake Tahoe,CA,96150,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,38.945029,-119.969805,2022-09-07,170314,2022-09-07 01:53:34 UTC,,,,2020-12-18,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 1583 - Madera, CA",1977 W Cleveland Avenue,,Madera,CA,93637,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,36.975269,-120.081799,2022-09-07,170330,2022-09-07 01:53:41 UTC,,,,2020-12-18,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 1882 - Selma, CA",3400 Floral Avenue,,Selma,CA,93662,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,36.576925,-119.63377,2022-09-07,170331,2022-09-07 01:53:43 UTC,,,,2020-12-18,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Novato Fair Shopping Center,900 Diablo Avenue,,Novato,CA,94947,,833-632-2778,E,,Public,24 hours daily,,,,,,,8,,Electrify America,https://www.electrifyamerica.com/,GPS,38.102405,-122.570589,2022-09-07,170337,2022-09-07 01:53:51 UTC,,,,2020-12-18,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Safeway #0965 - Willits, CA",845 S. Main Street,,Willits,CA,95490,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,39.404082,-123.350099,2022-09-07,170351,2022-09-07 01:54:03 UTC,,,,2020-12-18,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Safeway 1138 - Belmont, CA",1100 El Camino Real,,Belmont,CA,94002,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com/,GPS,37.519298,-122.274823,2022-09-07,170352,2022-09-07 01:54:04 UTC,,,,2020-12-18,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Safeway 0929 - San Jose, CA",2558 Berryessa Road,,San Jose,CA,95132,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com/,GPS,37.38815,-121.858499,2022-09-07,170353,2022-09-07 01:54:05 UTC,,,,2020-12-18,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Safeway 0273 - Anderson, CA",2601 Balls Ferry Road,,Anderson,CA,96007,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,40.453456,-122.289271,2022-09-07,170354,2022-09-07 01:54:07 UTC,,,,2020-12-18,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BOA El Centro CA0-119,1414 W. MAIN ST,,El Centro,CA,92243,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,32.793268,-115.567683,2022-09-07,170356,2022-09-07 01:54:09 UTC,,,,2020-12-18,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Hyatt Place - Riverside Downtown,3500 Market St,,Riverside,CA,92501,,310-237-6883,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,6,,EVCS,https://evcs.com,GPS,33.9851532,-117.3757253,2021-10-12,170380,2022-02-10 19:42:29 UTC,P,,,2020-12-18,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOSPITAL,,,,,,,$0.49 per kWh,,,,,,,,,,false
ELEC,CM CITY HALL EVCS-3,77 Fair Dr,,Costa Mesa,CA,92626,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.662682,-117.902383,2022-09-09,170388,2022-09-09 01:03:54 UTC,,,,2020-12-19,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"BOA Alum Rock CA3-138 (San Jose, CA)",2300 Alum Rock Ave,,San Jose,CA,95116,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,37.358183,-121.842688,2022-09-07,170472,2022-09-07 01:53:37 UTC,,,,2020-12-23,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Safeway 0995 - San Francisco, CA",1335 Webster St.,,San Francisco,CA,94115,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com/,GPS,37.783648,-122.4313,2022-09-07,170688,2022-09-07 01:53:09 UTC,,,,2020-12-31,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"BoA CA7-193 (Orange, CA)",941 N Tustin St,,Orange,CA,92867,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,33.803358,-117.835001,2022-09-07,170689,2022-09-07 01:53:34 UTC,,,,2020-12-31,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"City of Needles Charging Depot (Needles, CA)",1199 Third St,,Needles,CA,92363,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,34.83871,-114.609622,2022-09-07,170690,2022-09-07 01:53:44 UTC,,,,2020-12-31,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Ralphs 71 (Garden Grove, CA)",12075 EUCLID ST,,GARDEN GROVE,CA,92840,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,33.787774,-117.941437,2022-09-07,170745,2022-09-07 01:53:40 UTC,,,,2021-01-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,JAO DCFC,1955 Workman Mill Rd.,,Whittier,CA,90601,,855-900-7584,E,,Public,24 hours daily,,,,,,,4,,Greenlots,http://greenlots.com/,200-8,34.033121,-118.022221,2022-09-09,170853,2022-09-09 01:16:08 UTC,,,,2021-01-05,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Monta Vista High School,21840 McClellan Rd,,Cupertino,CA,95014,,833-479-7359,E,,Public - Credit card at all times,24 hours daily,D Debit M V,,,,,14,2,,POWERFLEX,https://www.powerflex.com,GPS,37.3141570156788,-122.058058111111,2021-07-14,170936,2022-02-24 19:57:48 UTC,LG,,,2020-08-31,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,SCHOOL,,,,,,,$0.10 per kWh for staff; $0.20 per kWh for public,,,,,,,,,,false
ELEC,7-ELEVEN 33646 W SAC DC4,4010 Lake Rd,,West Sacramento,CA,95691,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.57301,-121.579305,2022-09-09,171253,2022-09-09 01:04:33 UTC,,,,2021-01-13,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Target T0767 San Dimas,888 W Arrow Hwy,,San Dimas,CA,91773,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,34.103253,-117.823421,2022-09-07,171391,2022-09-07 01:52:02 UTC,,,,2021-01-20,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Simon Petaluma Village Premium Outlets,2200 Petaluma Blvd North,,Petaluma,CA,94952,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,38.257441,-122.651216,2022-09-07,171392,2022-09-07 01:53:21 UTC,,,,2021-01-20,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Ralphs 715 (Monterey Park, CA)",330 N ATLANTIC BLVD EV,,Monterey Park,CA,91754,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,34.066014,-118.133929,2022-09-07,171396,2022-09-07 01:53:46 UTC,,,,2021-01-20,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Safeway 761 (Pacific Grove, CA)",1212 Forest Ave,,Pacific Grove,CA,93950,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,36.604152,-121.921015,2022-09-07,171414,2022-09-07 01:53:23 UTC,,,,2021-01-21,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Target T0940 (Palm Desert, CA)",72549 Highway 111,,Palm Desert,CA,92260,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,33.724809,-116.402064,2022-09-07,171424,2022-09-07 01:53:30 UTC,,,,2021-01-22,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,IRVINE COMPANY LOS OLIV DCFC 1,8505 Irvine Center Dr,,Irvine,CA,92618,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.645974,-117.745255,2022-09-09,174168,2022-09-09 00:59:44 UTC,,,,2021-01-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
